Date,Country,Close,Return,Return_30,Vol_30,Momentum,Cluster
2013-10-15,Chile,36.430419921875,-0.007146660722725295,0.0029884303407475684,0.018929338712117213,0.08806089302647568,1
2013-10-16,Chile,36.643043518066406,0.005836430012263749,0.002787843564927687,0.01886392396481154,0.08159007947289654,1
2013-10-17,Chile,36.628868103027344,-0.00038685146423700356,0.0018544399163051136,0.018276725451156047,0.05211717747071232,1
2013-10-18,Chile,36.51546859741211,-0.003095905265111387,0.0006926141622765762,0.017396846788946103,0.016574662497982118,1
2013-10-21,Chile,36.49420166015625,-0.0005824089919351794,-0.00016868186404327042,0.016767009607855474,-0.009045416224322644,0
2013-10-22,Chile,37.1179084777832,0.017090573002118914,0.0005421327671860432,0.017038540651361504,0.012175982845231248,0
2013-10-23,Chile,36.61469650268555,-0.013557120962212954,0.00023841060237440593,0.017210852287648223,0.002912192652969825,0
2013-10-24,Chile,36.664306640625,0.0013549241883190621,0.0009630584974718951,0.016764471729704637,0.02516862547082166,1
2013-10-25,Chile,36.593421936035156,-0.001933343654487718,0.0012421168529916816,0.016639648878754142,0.033840445516954976,1
2013-10-28,Chile,36.30284118652344,-0.007940791927566915,0.0004367726010991076,0.016473599452782373,0.009261185889094525,0
2013-10-29,Chile,35.983890533447266,-0.008785831704945846,0.00018333145122514382,0.01655764433114272,0.0015784508438276834,0
2013-10-30,Chile,36.1965217590332,0.005909067152933156,-0.0013886277903281156,0.013277401921719067,-0.04327451405253113,0
2013-10-31,Chile,35.459407806396484,-0.020364220560854407,-0.0022235536512643502,0.013664302006027293,-0.0671266467717293,0
2013-11-01,Chile,35.45232009887695,-0.0001998822867609329,-0.0014719326576655496,0.013105085395123497,-0.0456019766535527,0
2013-11-04,Chile,36.175262451171875,0.02039196166227275,-0.0014218549925435254,0.013188181714892784,-0.04419473813274877,0
2013-11-05,Chile,35.5373649597168,-0.017633527671460314,-0.0013604436018394858,0.01310524207532113,-0.04239884157473717,0
2013-11-06,Chile,35.544464111328125,0.00019976584137215703,-0.0009272594169712711,0.012927799595051486,-0.0297930100666427,0
2013-11-07,Chile,35.11211395263672,-0.012163642623426507,-0.0015584142176395034,0.013001000578550467,-0.04803998376241414,0
2013-11-08,Chile,34.431705474853516,-0.019378168990366595,-0.0017111442698606834,0.013187451681688467,-0.05246727828592079,0
2013-11-11,Chile,33.95682144165039,-0.013792056671428798,-0.0014557070439628653,0.012862028966356931,-0.04504702149293427,0
2013-11-12,Chile,33.978092193603516,0.000626405860444823,-0.0019862913761079367,0.012414430345852955,-0.06000013086109979,0
2013-11-13,Chile,33.94264221191406,-0.001043318779861524,-0.0022759699094457853,0.0122825852488182,-0.06810707029639329,0
2013-11-14,Chile,34.44587707519531,0.014826036822336963,-0.0017233804506722073,0.012673673742515724,-0.05263133598393188,0
2013-11-15,Chile,34.71520233154297,0.007818795142295887,-0.0017551619142874583,0.012647615234264095,-0.05352674413138414,0
2013-11-18,Chile,35.083763122558594,0.010616697189195001,-0.0009697087202830541,0.012660286519130919,-0.03093189768906135,0
2013-11-19,Chile,34.424617767333984,-0.018787760962870714,-0.0012239977595132402,0.012945405787917886,-0.03840802638094343,0
2013-11-20,Chile,34.02062225341797,-0.011735657216196405,-0.0014171964165864749,0.013060944397683686,-0.044014676525480856,0
2013-11-21,Chile,33.51739501953125,-0.01479182920694988,-0.0030787038822804353,0.011315260305553508,-0.09005220734510977,0
2013-11-22,Chile,33.67332458496094,0.004652198219426751,-0.0024682209171887717,0.0112181998230757,-0.07315613955860345,0
2013-11-25,Chile,33.31894302368164,-0.010524103742271085,-0.003150674277089675,0.01105833663000174,-0.09194503074097504,0
2013-11-26,Chile,33.24806594848633,-0.0021272306010708952,-0.002983359939701195,0.011033736929589328,-0.08735430390901966,0
2013-11-27,Chile,33.283512115478516,0.0010661121476089885,-0.003142370535189687,0.010936191366623516,-0.09168265187719782,0
2013-11-29,Chile,33.65914535522461,0.01128586545923449,-0.0027532799710739703,0.011241007948367852,-0.08107601740380532,0
2013-12-02,Chile,32.801544189453125,-0.02547899409568244,-0.0034993829320930053,0.011982873025900674,-0.1017082499722376,0
2013-12-03,Chile,32.6526985168457,-0.004537764190238325,-0.003631228105369777,0.011971425946911366,-0.10526338345701192,0
2013-12-04,Chile,32.6668815612793,0.00043436056062184925,-0.004186435186753013,0.011347222749741493,-0.1199158869408834,0
2013-12-05,Chile,32.95039367675781,0.008678885217331844,-0.003445234980768186,0.011439872564807572,-0.10007737810032025,0
2013-12-06,Chile,33.13467025756836,0.005592545649629965,-0.0033039809320578226,0.011527016562538975,-0.09626900673871497,0
2013-12-09,Chile,32.8936882019043,-0.007272806815061594,-0.003481963037410285,0.011546329193665916,-0.1011037923864554,0
2013-12-10,Chile,32.773197174072266,-0.0036630440190362767,-0.003339371440459264,0.011515739576697404,-0.09722776226565621,0
2013-12-11,Chile,32.36919403076172,-0.012327242324412735,-0.00345741846110816,0.011591398895959969,-0.10045318749860199,0
2013-12-12,Chile,32.31249237060547,-0.0017517167743615891,-0.003712777925351318,0.0114615961974361,-0.10730393970681551,0
2013-12-13,Chile,32.48970031738281,0.005484193071362942,-0.00285116413761074,0.011133546416579198,-0.08374949478084548,0
2013-12-16,Chile,33.08505630493164,0.018324453033821797,-0.0022336862935913157,0.011780549309533796,-0.06677316991787796,0
2013-12-17,Chile,32.85115432739258,-0.007069716774343093,-0.003149075574811844,0.01100311560626356,-0.0918889843098184,0
2013-12-18,Chile,33.124900817871094,0.008332933684776389,-0.002283526862937287,0.010844591827452687,-0.06788528481445766,0
2013-12-19,Chile,32.69940185546875,-0.012845290156243583,-0.0027183620628578116,0.011001977309577698,-0.08004234490491713,0
2013-12-20,Chile,32.40864562988281,-0.00889179034133647,-0.0026093003201214772,0.010921037425179891,-0.0769953163856969,0
2013-12-23,Chile,32.975975036621094,0.01750549570066484,-0.0013798448304204291,0.011043590641207556,-0.04227877818296233,0
2013-12-24,Chile,32.73485565185547,-0.007311971351805502,-0.001163841986432986,0.010854195658961875,-0.03598587081817073,0
2013-12-26,Chile,32.74195098876953,0.00021675173978241702,-0.0011774971237883995,0.010852123257190045,-0.036380535958010385,0
2013-12-27,Chile,33.27765655517578,0.016361443048705127,-0.0005973383961695111,0.011314908826117904,-0.0195914523267392,0
2013-12-30,Chile,33.348609924316406,0.0021321624322607757,-0.001020467542505384,0.010949706678427916,-0.03185481816832747,0
2013-12-31,Chile,33.71047592163086,0.010851006927595996,-0.0009193938163287137,0.011047669559692153,-0.028941971886454865,0
2014-01-02,Chile,32.68872833251953,-0.03030949760207058,-0.0022836003093708998,0.012054966214405823,-0.06826618859762723,0
2014-01-03,Chile,32.752593994140625,0.0019537517939343108,-0.0015922165508107321,0.0116642270557082,-0.04857058354268695,0
2014-01-06,Chile,32.561012268066406,-0.0058493603929048454,-0.0013960066567010136,0.01153652449739376,-0.04290368278625234,0
2014-01-07,Chile,32.553924560546875,-0.00021767466751898557,-0.0009102015053866504,0.011256432233230015,-0.028745386042767995,0
2014-01-08,Chile,32.426204681396484,-0.003923332773989929,-0.0011960525385005397,0.01121913094699215,-0.03703584124632109,0
2014-01-09,Chile,32.26300811767578,-0.005032860469616818,-0.0010130110960787308,0.01110591875085587,-0.03169172879389803,0
2014-01-10,Chile,32.30557632446289,0.0013194122083051152,-0.0008981230024328638,0.011111820737335082,-0.02834720147282266,0
2014-01-13,Chile,32.12109375,-0.005710548934649173,-0.0011240117051748025,0.011139359690799176,-0.03492475077285884,0
2014-01-14,Chile,32.07852554321289,-0.001325241510093611,-0.0015443819374857393,0.010890060009874412,-0.04695959434889141,0
2014-01-15,Chile,32.553924560546875,0.014819852511412268,-0.00020108705058258236,0.010305669813565982,-0.007549023529991872,0
2014-01-16,Chile,32.28428649902344,-0.00828281275340359,-0.0003259220026880912,0.010382409008286509,-0.011282743373635662,0
2014-01-17,Chile,32.319766998291016,0.001099002118837289,-0.00030376728408090987,0.010384796151062333,-0.010625886108447058,0
2014-01-21,Chile,31.64569854736328,-0.02085622866536685,-0.0012882710801708664,0.010891492936211965,-0.039595737222248184,0
2014-01-22,Chile,32.10689926147461,0.014573883190508896,-0.0009888931621415686,0.011206044271316922,-0.03101799378428982,0
2014-01-23,Chile,31.34060287475586,-0.02386703183257055,-0.0015420339960585338,0.011914103686420189,-0.04721529910587907,0
2014-01-24,Chile,30.127283096313477,-0.038713989749689315,-0.0027103988537469687,0.01371223145235321,-0.08073408473714738,0
2014-01-27,Chile,29.815073013305664,-0.010363034795063064,-0.002644925269435313,0.013669351579465437,-0.07890591946863967,0
2014-01-28,Chile,29.72283935546875,-0.003093524466492248,-0.002689652192506335,0.013668523380105841,-0.08014401939147575,0
2014-01-29,Chile,28.772043228149414,-0.03198873822074466,-0.003938749902243255,0.01457778748812707,-0.11442571193075479,0
2014-01-30,Chile,28.977811813354492,0.0071516848342478845,-0.0043111755088957185,0.014125095380963373,-0.1241419828251864,0
2014-01-31,Chile,28.82880973815918,-0.005141936739565867,-0.004246916174403145,0.014116495612024861,-0.12244149928939974,0
2014-02-03,Chile,28.21150779724121,-0.021412675255228386,-0.005238436472403304,0.0142464820701357,-0.14832929003002704,0
2014-02-04,Chile,28.736568450927734,0.01861157714292272,-0.00418987422909776,0.014813646705804689,-0.12118978267727121,0
2014-02-05,Chile,28.644325256347656,-0.0032099585842199074,-0.0040004798371938745,0.014787758037485802,-0.11615173359988284,0
2014-02-06,Chile,29.3538761138916,0.024771079478882463,-0.0037582937112532874,0.015205706577984566,-0.10984054053616343,0
2014-02-07,Chile,29.47449493408203,0.004109127521095823,-0.00337759041548991,0.015256554844110544,-0.0995990558946801,0
2014-02-10,Chile,29.360965728759766,-0.0038517778023394733,-0.003513208066893973,0.015241578001565937,-0.10326156987924884,0
2014-02-11,Chile,30.084707260131836,0.02464978632031678,-0.003236929957840251,0.01568298870557627,-0.09594874235659889,0
2014-02-12,Chile,30.560096740722656,0.01580169873285775,-0.002781278747820352,0.016038898401430413,-0.08361707399265483,0
2014-02-13,Chile,30.886497497558594,0.010680619227261712,-0.002786958337831495,0.016033933964148834,-0.08377153827900174,0
2014-02-14,Chile,31.447025299072266,0.01814798850397259,-0.0011717088009633892,0.015600657603691476,-0.037985663462227426,0
2014-02-18,Chile,31.156110763549805,-0.009250939723416174,-0.0015451985182084052,0.01565727289821076,-0.04874371876854788,0
2014-02-19,Chile,30.489145278930664,-0.021407212526649455,-0.0020637935893332254,0.01605729097396674,-0.06363030031371864,0
2014-02-20,Chile,30.652341842651367,0.005352611961656928,-0.0018781173683606951,0.016111488571511703,-0.058413317090502015,0
2014-02-21,Chile,30.680715560913086,0.000925662332991406,-0.001716484198127984,0.016114585780906174,-0.053829584363439764,0
2014-02-24,Chile,30.836820602416992,0.0050880508700645866,-0.0013791204868052705,0.016148668451058303,-0.044205038478028036,0
2014-02-25,Chile,30.489145278930664,-0.011274681263965247,-0.001798923602547616,0.01623954124355463,-0.056226548237022556,0
2014-02-26,Chile,30.702003479003906,0.006981442022264028,-0.001375857237317176,0.016299336508092635,-0.04417938822510037,0
2014-02-27,Chile,31.01420783996582,0.01016885953958746,-0.0009927205356611401,0.01643509371694651,-0.03317851070845923,0
2014-02-28,Chile,31.070966720581055,0.0018300928693104623,-0.0014257125237312003,0.016173161257058682,-0.04555388820194861,0
2014-03-03,Chile,30.474952697753906,-0.019182345634336406,-0.001789030286428961,0.01645252460275344,-0.056043790880255684,0
2014-03-04,Chile,31.01420783996582,0.01769502803040157,-0.0012358294227101515,0.016827715510506016,-0.04039506715485386,0
2014-03-05,Chile,31.1064510345459,0.0029742237833723095,-0.0004414810077521795,0.01642729338337377,-0.017040151981802643,0
2014-03-06,Chile,31.574752807617188,0.015054812024399844,-0.0004254500466224812,0.016442679217019238,-0.01657420884912264,0
2014-03-07,Chile,30.772968292236328,-0.025393215911018507,-0.00047632284923741314,0.01651988689694805,-0.01811179525767026,0
2014-03-10,Chile,30.084707260131836,-0.0223657667849394,6.861791625425069e-05,0.015450045198280287,-0.0014131986626716442,0
2014-03-11,Chile,29.666074752807617,-0.013915126502792696,-4.978514067007038e-05,0.015546058546282921,-0.004997413906434267,0
2014-03-12,Chile,29.637693405151367,-0.0009566937281975108,2.1442550606420862e-05,0.015536524359461047,-0.0028646640820240155,0
2014-03-13,Chile,29.602209091186523,-0.0011972697564472945,0.0010478248327496665,0.014318247165636571,0.028853212003550288,1
2014-03-14,Chile,29.680267333984375,0.002636906001082684,0.000897332204977493,0.014275542729102829,0.02424115130412141,1
2014-03-17,Chile,29.921504974365234,0.008127879633504476,0.001339659417413171,0.014287540909463981,0.037902891105480174,1
2014-03-18,Chile,30.467849731445312,0.018259267291139025,0.002662057502292085,0.0139407900986286,0.07997948746379113,1
2014-03-19,Chile,30.13437843322754,-0.01094502241402362,0.0016768375170605402,0.013818614286471265,0.04864220251930185,1
2014-03-20,Chile,30.439470291137695,0.010124378658952216,0.0021213154251662775,0.01387036319544662,0.0626701805235308,1
2014-03-21,Chile,30.595571517944336,0.005128250436476467,0.0014665544570860779,0.013212312398756875,0.0423009008839248,1
2014-03-24,Chile,30.822628021240234,0.007421221177801085,0.0015769575789762531,0.013248942659991403,0.0457389716150598,1
2014-03-25,Chile,31.39026641845703,0.018416288086325006,0.0023192264419317358,0.013554567825024438,0.06911559750602891,1
2014-03-26,Chile,31.68118667602539,0.009267849265442996,0.0018064952067692764,0.012958562092763741,0.053066144273546056,1
2014-03-27,Chile,32.10689926147461,0.013437393927272723,0.0017276850465831088,0.012877448030967643,0.0506151055042563,1
2014-03-28,Chile,32.426204681396484,0.00994507184644311,0.001703166800555822,0.012860503217163088,0.04985049483061643,1
2014-03-31,Chile,32.319766998291016,-0.003282458867797544,0.0009888185548301508,0.012505859656816658,0.027752758517496368,1
2014-04-01,Chile,32.58230209350586,0.008123050368176399,0.0015679515578832367,0.01241728774016114,0.04577565347548407,1
2014-04-02,Chile,32.610679626464844,0.0008709492925804696,0.0023105569518575677,0.011637581473693204,0.06958326736040887,1
2014-04-03,Chile,32.11400604248047,-0.015230396596252027,0.0016244566665939357,0.012051433909247278,0.04768523747165254,1
2014-04-04,Chile,32.07852554321289,-0.001104829438614563,0.0015567736075404034,0.012061191652152473,0.045559888573153184,1
2014-04-07,Chile,32.33395767211914,0.007962714139156946,0.0016525957165101487,0.01210156541130881,0.04855030578557118,1
2014-04-08,Chile,33.10736846923828,0.02391945968884701,0.0028257337482705575,0.012504343841803095,0.08587394518130109,1
2014-04-09,Chile,33.26346206665039,0.004714769087043047,0.002750177983763191,0.012485201054204293,0.08342968853476229,1
2014-04-10,Chile,33.2492790222168,-0.0004263850950082526,0.002397003162610001,0.012417783214477486,0.07206604127321281,1
2014-04-11,Chile,33.06478500366211,-0.00554881260527218,0.0021510396467905794,0.012502190867719882,0.06416981811384614,1
2014-04-14,Chile,33.235084533691406,0.005150480488847364,0.002962133850896705,0.011842334377676135,0.09057050435195357,1
2014-04-15,Chile,32.710018157958984,-0.015798556949664033,0.0018456810182278516,0.011983461250105378,0.054678498536657516,1
2014-04-16,Chile,33.235084533691406,0.01605215788009784,0.002281612154785369,0.012260598876960483,0.0684306125691263,1
2014-04-17,Chile,33.149940490722656,-0.0025618723154573475,0.0016943893434567961,0.012047758480644124,0.04988756975242148,1
2014-04-21,Chile,32.88740921020508,-0.007919509858277163,0.0022768462118815075,0.011076251493330393,0.0687109835453279,1
2014-04-22,Chile,32.58230209350586,-0.009277322964210355,0.0027131276725724757,0.01030290764418237,0.08301875141340753,1
2014-04-23,Chile,32.319766998291016,-0.008057598093020313,0.0029083786195648886,0.010028774601872983,0.08945208517120218,1
2014-04-24,Chile,32.58230209350586,0.008123050368176399,0.003211036756110686,0.010045103866893723,0.09935350393504927,1
2014-04-25,Chile,32.23462677001953,-0.010670680128388677,0.002895256410379306,0.010333234997267798,0.08892639298385197,1
2014-04-28,Chile,32.20623779296875,-0.0008806981775630884,0.0027780029377577806,0.010356199636741014,0.08510605482626832,1
2014-04-29,Chile,32.41910171508789,0.006609400436260016,0.0027273869645162985,0.010332834880553029,0.08347162827746901,1
2014-04-30,Chile,32.66034698486328,0.007441454482469911,0.002366793204227328,0.009953926817712561,0.07196101046655534,1
2014-05-01,Chile,32.937068939208984,0.008472719364370329,0.0030140512635071265,0.009686194802911729,0.09300641498850593,1
2014-05-02,Chile,32.993839263916016,0.0017235997778615175,0.002734025300804103,0.009594547295229412,0.08391634113035185,1
2014-05-05,Chile,32.67454528808594,-0.009677381685594733,0.0022405042300683966,0.009844670559233572,0.06795015314298936,1
2014-05-06,Chile,32.41910171508789,-0.007817815695546626,0.0017325363342901394,0.009960608007191033,0.05179550857076509,1
2014-05-07,Chile,32.73839569091797,0.00984894580473461,0.0014469582582371263,0.009581374765222,0.04294736637431851,1
2014-05-08,Chile,33.10027313232422,0.011053609493352212,0.0015064835991674334,0.009637023870214636,0.04479271786156658,1
2014-05-09,Chile,33.02931213378906,-0.002143819123530455,0.0009871098308073276,0.00938851142868468,0.028729428675202673,1
2014-05-12,Chile,33.49052047729492,0.013963607284271706,0.0011210610120682806,0.009548038927854822,0.03282270639921836,1
2014-05-13,Chile,33.94462203979492,0.01355910735420962,0.0016824465528018529,0.009772667322662524,0.050274342682910644,1
2014-05-14,Chile,33.738861083984375,-0.006061665838238639,0.0012096226792546849,0.0097934334054459,0.03549654002836822,1
2014-05-15,Chile,33.47633743286133,-0.007781046623641541,0.0009212228153806179,0.009930189077872983,0.026545224334851625,1
2014-05-16,Chile,33.63243103027344,0.004662803920087333,0.0015843294992585965,0.00946788456120659,0.047282328644529636,1
2014-05-19,Chile,33.540191650390625,-0.002742572483082961,0.0015297380644429834,0.009488623682208878,0.04556525221861363,1
2014-05-20,Chile,32.85192108154297,-0.020520770305128555,0.0005802885829667999,0.010219628697515047,0.016019177567936804,0
2014-05-21,Chile,33.13574981689453,0.008639638901087654,7.096122337482135e-05,0.00936102945193694,0.0008572516925535734,0
2014-05-22,Chile,33.30604553222656,0.0051393348957868845,8.511341699961595e-05,0.009368610008540982,0.0012801874167771565,0
2014-05-23,Chile,33.35569763183594,0.0014907833943038629,0.0001490190333100198,0.009371538921199804,0.0032006290887700573,0
2014-05-27,Chile,33.06478500366211,-0.008721527320003308,4.3261876152315505e-05,0.00945558087482671,0.0,0
2014-05-28,Chile,33.46923065185547,0.01223191525813827,0.00027930970179534573,0.00967335535831657,0.007045148867507844,0
2014-05-29,Chile,33.667903900146484,0.005935996867020954,0.0010037948290181787,0.0092314945653565,0.029284170297974255,1
2014-05-30,Chile,33.25636291503906,-0.012223540447542702,6.127155143016057e-05,0.009084380170785732,0.0006402385204131722,0
2014-06-02,Chile,33.15703582763672,-0.0029867092699251696,4.7110319614566504e-05,0.009088940260406582,0.0002140376968715607,0
2014-06-03,Chile,33.398277282714844,0.007275724414335327,0.0005536181287016495,0.009052996334823623,0.015533849724813198,0
2014-06-04,Chile,33.32023239135742,-0.002336793921937197,0.0007849690967774214,0.00888013458551485,0.022648193971494868,0
2014-06-05,Chile,33.39118957519531,0.002129552489444686,0.001124540782859588,0.008723738046358382,0.03315069000840731,1
2014-06-06,Chile,33.55437469482422,0.0048870711617332585,0.0010166748093114835,0.008653946689689471,0.029834374456681134,1
2014-06-09,Chile,33.348609924316406,-0.00613227849957676,0.001167954863605214,0.008480524756575278,0.03455858702024606,1
2014-06-10,Chile,33.32732009887695,-0.000638402184911735,0.0011760313966935924,0.008478621581714916,0.03480947737872553,1
2014-06-11,Chile,32.965450286865234,-0.010858053120926248,0.0005937829447873836,0.008689770020202747,0.016852674592247263,0
2014-06-12,Chile,32.788063049316406,-0.005381004536725742,0.0001663676441475285,0.008656625829687252,0.003910431953228155,0
2014-06-13,Chile,32.504249572753906,-0.008656000085629278,-0.0004045896708524584,0.00865475129165925,-0.013140797903235413,0
2014-06-16,Chile,32.34105682373047,-0.005020658872870287,-0.0006293982925435186,0.008685103407461035,-0.019784979703755368,0
2014-06-17,Chile,31.97918128967285,-0.01118935401616461,-0.0006797973702291812,0.008743608649284439,-0.021281520286883238,0
2014-06-18,Chile,32.553924560546875,0.017972419796113748,0.00017987714615949797,0.00926962552814189,0.004158747106686178,0
2014-06-19,Chile,32.75968551635742,0.006320619052484933,6.226625441784206e-05,0.009164503520061913,0.0006503014271208585,0
2014-06-20,Chile,32.63905715942383,-0.003682219625501637,-0.0004289280495439529,0.008947411514123649,-0.013933902329343217,0
2014-06-23,Chile,32.76678466796875,0.003913333278012354,-0.00022702296949252596,0.008975676755754076,-0.007948317686935602,0
2014-06-24,Chile,32.95125961303711,0.005629937356920189,-0.0005048119670709099,0.00864418365133177,-0.01610189559829045,0
2014-06-25,Chile,33.00666427612305,0.0016814125995965323,-0.0009007351255580128,0.00824039360396178,-0.027631999041623168,0
2014-06-26,Chile,32.99226760864258,-0.0004361745664460681,-0.0007132187498315938,0.008182707280380222,-0.022128591521905272,0
2014-06-27,Chile,32.77644348144531,-0.006541657874426621,-0.0006719057915244298,0.008148851333512194,-0.020907124407492095,0
2014-06-30,Chile,32.63975524902344,-0.00417031922634481,-0.0009663432297388346,0.008108931921499554,-0.029515433492050214,0
2014-07-01,Chile,32.76205825805664,0.0037470565603234807,-0.0007500222616252865,0.008146388738112789,-0.0232000282063064,0
2014-07-02,Chile,32.905948638916016,0.004391982326812149,8.040282610607037e-05,0.0072858279838537605,0.0016445783258440816,0
