Date,Chile,Peru,Colombia
2013-09-26,0.006771001396620457,-0.011936658995482574,0.0
2013-09-27,-0.01479626742373119,-0.007852651387905918,0.0
2013-09-30,-0.02145517344836334,-0.007001440063785891,0.009527237552610979
2013-10-01,0.016543935824796963,0.0030657080980442952,0.015245012265878932
2013-10-02,0.007647037220273933,-0.003056338257099278,-0.009653148267548484
2013-10-03,-0.0017516469408703772,-0.0030657080980444062,0.0
2013-10-04,0.008772239050753416,-0.0024599092161339264,0.0
2013-10-07,-0.01294689863093712,-0.0006164938228699901,0.00649813692669543
2013-10-08,-0.011159089785965137,-0.0027761833628350274,0.0
2013-10-09,-0.005939697503999364,0.006495544187620217,0.0
2013-10-10,0.03505339476386893,0.015365728888373509,0.0
2013-10-11,-0.013662290733323146,0.00907988509461588,0.0
2013-10-14,0.009949497054756007,0.0023995693504206272,0.0
2013-10-15,-0.007146660722725295,0.0,0.021126281192043628
2013-10-16,0.005836430012263749,0.0032915298460742815,-0.0013698955946201963
2013-10-17,-0.00038685146423700356,0.02415762131326349,0.0010551804071354809
2013-10-18,-0.003095905265111387,0.002911682476375743,0.006676055522478075
2013-10-21,-0.0005824089919351794,0.004646013294166806,0.00034904813315828065
2013-10-22,0.017090573002118914,0.0026008774352699326,0.007641307182026047
2013-10-23,-0.013557120962212954,0.003171027546156724,0.0
2013-10-24,0.0013549241883190621,0.010919570770003606,-0.015547609315237465
2013-10-25,-0.001933343654487718,0.001421425547935229,0.009989461613787443
2013-10-28,-0.007940791927566915,-0.0011356489793297175,0.0
2013-10-29,-0.008785831704945846,-0.0014207148806515413,0.0
2013-10-30,0.005909067152933156,0.0017071451333803278,-0.014069834439166873
2013-10-31,-0.020364220560854407,-0.0048293198802426,-0.0070646011785137075
2013-11-01,-0.0001998822867609329,0.002569414061846631,0.0
2013-11-04,0.02039196166227275,-0.0014236231193012205,0.0
2013-11-05,-0.017633527671460314,-0.021385945358241787,-0.02027747002660385
2013-11-06,0.00019976584137215703,0.007575794522748369,-0.0021823004147409897
2013-11-07,-0.012163642623426507,-0.009543185727886594,-0.012732986464855323
2013-11-08,-0.019378168990366595,-0.015182477908527892,-0.028750416639335974
2013-11-11,-0.013792056671428798,-0.005336565131650484,0.003036050191570938
2013-11-12,0.000626405860444823,-0.01162429813937682,0.0
2013-11-13,-0.001043318779861524,-0.0105549586169289,-0.009583795316308152
2013-11-14,0.014826036822336963,0.0048766620355875645,0.0
2013-11-15,0.007818795142295887,-0.0057628708824603025,0.0
2013-11-18,0.010616697189195001,-0.011592301052446241,0.02151910540048796
2013-11-19,-0.018787760962870714,-0.007098930585993868,0.0
2013-11-20,-0.011735657216196405,-0.012123197683044595,0.0
2013-11-21,-0.01479182920694988,-0.007237171615302351,0.0
2013-11-22,0.004652198219426751,-0.006972816634064016,-0.023934158381695325
2013-11-25,-0.010524103742271085,-0.0009577619649157043,0.0
2013-11-26,-0.0021272306010708952,0.00766745744482189,0.0
2013-11-27,0.0010661121476089885,0.0047560712771299585,-0.012260524526712668
2013-11-29,0.01128586545923449,0.0006309991023576433,-0.0011637193889233455
2013-12-02,-0.02547899409568244,-0.008199347961601045,0.003137829234299172
2013-12-03,-0.004537764190238325,-0.02325722930995633,-0.004289444898232797
2013-12-04,0.00043436056062184925,0.0016289225637369231,-0.009720062467894142
2013-12-05,0.008678885217331844,-0.0029268535788808947,0.0019631388204617295
2013-12-06,0.005592545649629965,0.012720057191814238,0.0062695863848794
2013-12-09,-0.007272806815061594,0.008695812359184485,0.006226587072989398
2013-12-10,-0.0036630440190362767,0.03097061391629996,0.0
2013-12-11,-0.012327242324412735,0.0,0.0
2013-12-12,-0.0017517167743615891,-0.0046454673751108455,0.0
2013-12-13,0.005484193071362942,0.009645149139809073,0.0
2013-12-16,0.018324453033821797,0.011710432341063726,0.0
2013-12-17,-0.007069716774343093,0.005178106294668305,-0.013541047166539144
2013-12-18,0.008332933684776389,0.018181590744886567,0.0
2013-12-19,-0.012845290156243583,-0.019047186965639118,0.0
2013-12-20,-0.00889179034133647,0.0018202669539322258,0.0
2013-12-23,0.01750549570066484,-0.016050640527897952,0.01726169235027486
2013-12-24,-0.007311971351805502,0.002769690437081751,0.0
2013-12-26,0.00021675173978241702,-0.0033760940443591236,0.0
2013-12-27,0.016361443048705127,0.01587580937661648,-0.0026995639799605176
2013-12-30,0.0021321624322607757,0.006993251804014999,0.0
2013-12-31,0.010851006927595996,0.016304229518220748,0.0
2014-01-02,-0.03030949760207058,0.004159203836953562,-0.0024478377777161775
2014-01-03,0.0019537517939343108,-0.0065090476398932395,0.0
2014-01-06,-0.0058493603929048454,-0.008040284339306925,0.000127912221162374
2014-01-07,-0.00021767466751898557,0.004503021303096322,-0.007364288074708902
2014-01-08,-0.003923332773989929,-0.014046527221950433,0.0
2014-01-09,-0.005032860469616818,-0.006062403046442566,-0.022256918439659268
2014-01-10,0.0013194122083051152,0.010369183835145845,-7.990449850903136e-05
2014-01-13,-0.005710548934649173,0.0021128701400130456,-0.0015176973659803972
2014-01-14,-0.001325241510093611,0.0015058720420400018,0.0
2014-01-15,0.014819852511412268,0.00030065683323554637,0.0
2014-01-16,-0.00828281275340359,0.009921847865808298,0.0
2014-01-17,0.001099002118837289,0.013396856268254043,0.0
2014-01-21,-0.02085622866536685,0.014100948830428006,-0.01639999389648439
2014-01-22,0.014573883190508896,0.0008690986413708579,0.0
2014-01-23,-0.02386703183257055,0.0011577659982759947,-0.02724685124588877
2014-01-24,-0.038713989749689315,-0.04076325901369959,-0.016722392025687927
2014-01-27,-0.010363034795063064,-0.010548272099983214,-0.022108862569857002
2014-01-28,-0.003093524466492248,-0.0076152010990957475,-0.007904384447180668
2014-01-29,-0.03198873822074466,-0.012584312823344046,0.005425506055682927
2014-01-30,0.0071516848342478845,0.005906013396218102,-0.007671462473858304
2014-01-31,-0.005141936739565867,0.0030902562322216998,-0.018712140081791673
2014-02-03,-0.021412675255228386,-0.022489157089024436,-0.0017860262210062094
2014-02-04,0.01861157714292272,0.0022059256803645955,-0.0089730513378109
2014-02-05,-0.0032099585842199074,-0.004088028260463283,0.0
2014-02-06,0.024771079478882463,0.0037892372681951336,0.0
2014-02-07,0.004109127521095823,0.022963217588913842,0.0
2014-02-10,-0.0038517778023394733,0.001230202679427972,0.0257873530705075
2014-02-11,0.02464978632031678,0.024262498199844718,0.012355584176660717
2014-02-12,0.01580169873285775,0.004497782689449448,0.003921575145793721
2014-02-13,0.010680619227261712,0.002984934872286571,0.0
2014-02-14,0.01814798850397259,0.007738534695340693,0.0
2014-02-18,-0.009250939723416174,0.003543917202398994,0.0
2014-02-19,-0.021407212526649455,-0.015008835432936185,0.008246467845447913
2014-02-20,0.005352611961656928,0.008365789529525047,0.0047352825019029154
2014-02-21,0.000925662332991406,0.0017773751887733003,-0.007720675904204999
2014-02-24,0.0050880508700645866,0.004732743231015579,-0.0077634537803672465
2014-02-25,-0.011274681263965247,-0.015013489879501796,0.009573595521565226
2014-02-26,0.006981442022264028,-0.007471740073398014,-0.02887931268365429
2014-02-27,0.01016885953958746,0.0009036241688156199,0.002663092060088079
2014-02-28,0.0018300928693104623,0.005415069688631924,0.0
2014-03-03,-0.019182345634336406,-0.005086696659375556,0.02080563568746374
2014-03-04,0.01769502803040157,-0.009323355453240145,0.00693841505280246
2014-03-05,0.0029742237833723095,-0.000607054358765402,0.0
2014-03-06,0.015054812024399844,0.007290384687675289,0.0
2014-03-07,-0.025393215911018507,-0.015983090262070454,0.0
2014-03-10,-0.0223657667849394,-0.009806794248100936,0.0
2014-03-11,-0.013915126502792696,-0.0030952872201731596,0.0
2014-03-12,-0.0009566937281975108,-0.003725626761303946,0.0
2014-03-13,-0.0011972697564472945,-0.00903716270028232,0.0
2014-03-14,0.002636906001082684,0.005346084843484755,0.0
2014-03-17,0.008127879633504476,0.005317572054140518,0.04048236700493768
2014-03-18,0.018259267291139025,-0.016490332300996058,0.0
2014-03-19,-0.01094502241402362,-0.01455269323633468,0.009519848662621788
2014-03-20,0.010124378658952216,0.0077048994576041085,0.00041001349455060954
2014-03-21,0.005128250436476467,-0.0031857497263291235,0.027459019949538144
2014-03-24,0.007421221177801085,-0.004474492777472472,-0.020741941128584407
2014-03-25,0.018416288086325006,0.0016054932569282698,0.0
2014-03-26,0.009267849265442996,-0.0025642405238469612,0.0
2014-03-27,0.013437393927272723,0.011246518042639986,-0.022810569586373397
2014-03-28,0.00994507184644311,0.018430587594658654,0.0
2014-03-31,-0.003282458867797544,0.007800113232459438,0.0896206602352152
2014-04-01,0.008123050368176399,-0.0027862472839648156,0.0026778766816628607
2014-04-02,0.0008709492925804696,0.006519825952000957,0.024418211345006213
2014-04-03,-0.015230396596252027,0.001542185302712662,0.0033519609426151398
2014-04-04,-0.001104829438614563,0.010163081563317578,0.0
2014-04-07,0.007962714139156946,0.004878312440828481,-0.00519678152270564
2014-04-08,0.02391945968884701,0.00030330214909479736,0.0
2014-04-09,0.004714769087043047,0.00363974615530549,0.0
2014-04-10,-0.0004263850950082526,0.011483779198467214,0.01827987324386915
2014-04-11,-0.00554881260527218,-0.011353399268119957,0.0
2014-04-14,0.005150480488847364,0.010274849082920312,0.006086484354966171
2014-04-15,-0.015798556949664033,-0.019742624520440732,0.0
2014-04-16,0.01605215788009784,0.007934041212092513,-0.025710234861062498
2014-04-17,-0.0025618723154573475,0.009082551083139379,0.0
2014-04-21,-0.007919509858277163,0.0005999511515624167,0.0
2014-04-22,-0.009277322964210355,-0.0023985270362655298,0.001529010558187327
2014-04-23,-0.008057598093020313,0.007514327800805409,0.0
2014-04-24,0.008123050368176399,0.004772964559869308,-0.0041431846335663325
2014-04-25,-0.010670680128388677,-0.0008904550218771234,-0.010119957071788033
2014-04-28,-0.0008806981775630884,0.007726473330415873,-0.01550549505627652
2014-04-29,0.006609400436260016,0.002358916611972406,0.02359572321968928
2014-04-30,0.007441454482469911,0.017063995245464536,0.0
2014-05-01,0.008472719364370329,0.002892623820929474,0.01974522197133166
2014-05-02,0.0017235997778615175,-0.006268583012827511,-0.023931903727860027
2014-05-05,-0.009677381685594733,-0.00523243538360052,0.010570052437327337
2014-05-06,-0.007817815695546626,-0.002630135876616979,0.0
2014-05-07,0.00984894580473461,0.0014651972562238491,0.004109028805452608
2014-05-08,0.011053609493352212,0.006143536268986116,0.0
2014-05-09,-0.002143819123530455,0.0063974413358940385,0.007812537142032339
2014-05-12,0.013963607284271706,0.020514268050112028,-0.014691794570738104
2014-05-13,0.01355910735420962,-0.02123443626817223,0.0006743462246578957
2014-05-14,-0.006061665838238639,0.008967248888787083,0.0
2014-05-15,-0.007781046623641541,-0.0060206295508485885,0.0
2014-05-16,0.004662803920087333,0.0017306655764202095,-0.0003743287860693556
2014-05-19,-0.002742572483082961,-0.0017276755478223826,0.0
2014-05-20,-0.020520770305128555,-0.0049031650850267505,-0.003749118654940653
2014-05-21,0.008639638901087654,0.0023188463118679614,-0.013526308030226253
2014-05-22,0.0051393348957868845,0.008097069444843674,0.014866504280978132
2014-05-23,0.0014907833943038629,0.006597750068982666,0.0
2014-05-27,-0.008721527320003308,-0.006839573426302592,0.0
2014-05-28,0.01223191525813827,-0.0022954813732037893,0.0
2014-05-29,0.005935996867020954,-0.0011504586190649313,0.0
2014-05-30,-0.012223540447542702,0.006334887684460666,0.012384422915687532
2014-06-02,-0.0029867092699251696,-0.0014310507893913194,-0.015578567626406414
2014-06-03,0.007275724414335327,-0.004043701749230633,0.015323971850007334
2014-06-04,-0.002336793921937197,-0.013341154918151132,0.0
2014-06-05,0.002129552489444686,0.00823027249947339,0.0
2014-06-06,0.0048870711617332585,0.003206941324362278,0.01941982460011027
2014-06-09,-0.00613227849957676,0.004940768085201386,-0.011801954299870077
2014-06-10,-0.000638402184911735,-0.0011568226298023232,0.011202471125896896
2014-06-11,-0.010858053120926248,-0.004053221316174915,0.017635778183367812
2014-06-12,-0.005381004536725742,0.0008723311388212363,0.007553534846052257
2014-06-13,-0.008656000085629278,0.002032813999802041,0.0003339638980146553
2014-06-16,-0.005020658872870287,0.0011594279908098137,-0.00015629007600692635
2014-06-17,-0.01118935401616461,-0.0017370507675207314,-0.01492007396040862
2014-06-18,0.017972419796113748,0.008990546479788364,0.006851804442629783
2014-06-19,0.006320619052484933,0.015809093930203355,0.0
2014-06-20,-0.003682219625501637,-0.0011317941957679212,0.01181948147579881
2014-06-23,0.003913333278012354,0.005665835924982154,-0.009557538327917614
2014-06-24,0.005629937356920189,-0.008732452044432404,-0.00035740632757119695
2014-06-25,0.0016814125995965323,-0.0019894418893897647,0.0039328070451201125
2014-06-26,-0.0004361745664460681,0.009396799576949055,-0.007051280440228069
2014-06-27,-0.006541657874426621,-0.0011285074095223058,-0.004016910976304966
2014-06-30,-0.00417031922634481,0.0045184522718866305,0.010442888131016792
2014-07-01,0.0037470565603234807,0.010402168438091053,-0.011047735988685359
2014-07-02,0.004391982326812149,0.007516425104798996,0.010810783317497075
2014-07-03,0.007433257474382726,0.013263621082539867,0.008556209803731507
2014-07-07,-0.00716173140440568,0.008998880450469038,-0.003534831326740595
2014-07-08,0.0026230937021178846,-0.0002699777604829867,-0.0028378830149152767
2014-07-09,0.017658635019117686,0.005677111553604064,-0.015293529481054668
2014-07-10,-0.0019282388448969012,-0.008601930539548719,0.007221783055859188
2014-07-11,0.0017172002852137158,-0.00677884003690743,-0.006097563895668068
2014-07-14,-0.001071296734879823,0.000818768482633514,0.0
2014-07-15,-0.004290010047709014,-0.010911105612888994,-0.007939347550457665
2014-07-16,0.0004309864277542985,0.0,0.01673339380324701
2014-07-17,-0.02261013193601491,-0.0008272703683931404,-0.011413246348229267
2014-07-18,-0.004185938764407426,-0.002208003337694886,0.006840113368200562
2014-07-21,0.005973777180527717,0.0011062605344114296,0.002153137471982758
2014-07-22,-0.0008800984516121879,0.0030397561307464738,0.013271239836473603
2014-07-23,-0.0052827911569477415,0.0027548466035149932,7.021768291926023e-06
2014-07-24,0.0068602990553447984,0.0005495873449172795,-0.00212737830348253
2014-07-25,-0.004835310316536834,0.005765961835628275,-0.0007094876688458207
2014-07-28,-0.0006622288550501843,-0.001092127521409969,0.006389787173882722
2014-07-29,-0.008177120117688896,-0.008745553604853407,-0.003160480005974353
2014-07-30,-0.0184938801319674,-0.00027585204286173504,-0.008860473891797893
2014-07-31,-0.012485829613497201,-0.0055154050830270585,-0.006069263652438428
2014-08-01,0.008275764467365887,0.005545993483677458,0.006271573284458487
2014-08-04,0.014820025449902463,-0.0005513422101852683,0.005190118356703355
2014-08-05,-0.015052663593804638,-0.009381882719705414,-0.0007102435323880218
2014-08-06,-0.00228108529803972,0.0,0.0
2014-08-07,-0.0020574825866502833,-0.003064310386624247,-0.016702179230586145
2014-08-08,-0.0036657200088897612,0.009500069757708118,0.002529804648760736
2014-08-11,0.012876492780367066,0.008856899620772296,0.020547934373729815
2014-08-12,-0.0006809609891930135,0.0046638424245930565,0.0
2014-08-13,0.005452122846101526,-0.0008192103481283741,-0.010950175619583447
2014-08-14,-0.0054225583916104325,0.0013666883506593397,0.007139274052211153
2014-08-15,0.0002271215948550509,-0.003275052040329851,-0.007911331510613961
2014-08-18,-0.00045414004469868097,0.008214606045138018,0.004403629394553521
2014-08-19,-0.006362114427575949,-0.007332915718915589,-0.0035587323883337074
2014-08-20,-0.0004573767491220515,-0.0024625558251817337,-0.003214291163853189
2014-08-21,0.0016013691673020247,-0.002742611241411952,0.0025080507060879498
2014-08-22,-0.009136483327780054,0.002475131135661446,-0.006933532784651364
2014-08-25,-0.0016138566516856745,-0.0038410305911824594,-0.0030950312145924253
2014-08-26,-0.00023084492179736849,0.0027542350039484464,0.0
2014-08-27,0.00023089822347976963,-0.0032959601503548264,-0.0005596036791307712
2014-08-28,-0.0113136049382081,0.0019291664443772394,0.011035056922829245
2014-08-29,0.012610933173886396,-0.0008252146092648793,0.013219036879563939
2014-09-02,0.01475997070898627,-0.0019269688482410618,-0.0028244362291852676
2014-09-03,0.011363773308774583,0.007949110533794324,-0.0015310776180341712
2014-09-04,-0.006516969716323762,-0.012048442968597528,0.00047453035173816716
2014-09-05,0.00723821572567096,0.011640975863323133,-0.012389394034326595
2014-09-08,-0.004716118944483871,-0.0008219979032674241,-0.008960573599218202
2014-09-09,-0.005189515015352142,-0.008774339571428702,-0.002893306503065629
2014-09-10,0.001814870137054836,-0.010788403428769078,-0.021037356914259897
2014-09-11,-0.011546564076960086,0.006431749879022952,-0.01222674792532552
2014-09-12,-0.011451843021972441,-0.0050015815248324325,-0.0009302080669829627
2014-09-15,-0.008341324166552533,0.007260681879453168,-0.006307486775767979
2014-09-16,0.01004709017949934,0.017188805446852307,0.008795847060141915
2014-09-17,-0.003238850952753669,-0.014990666870032254,0.0
2014-09-18,-0.00046380091680975344,0.0030438939222847683,0.0
2014-09-19,-0.007662237132678218,-0.007448342566500399,0.007490593628312725
2014-09-22,-0.0009357562545085907,-0.02362407905474395,0.0
2014-09-23,-0.0067916271927357386,-0.0034159141331174814,-0.03345723536405931
2014-09-24,0.011789625062428977,0.004284604254231716,-0.006153840285081147
2014-09-25,-0.004194992675831344,-0.008816763354184465,0.0
2014-09-26,0.0014044904605277075,-0.002296030486275913,-0.026702806887890618
2014-09-29,-0.010984098466911618,-0.009778251867416765,0.0011928702624472987
2014-09-30,0.007561409790045159,-0.00522773615451777,0.005559943921829902
2014-10-01,-0.01289876746354457,-0.005255597469637108,-0.012638218747278662
2014-10-02,-0.0045140046771493525,-0.01761103344941195,-0.014400024414062518
2014-10-03,0.012171930583871449,-0.006572950536388622,0.0
2014-10-06,0.006838068806789721,-0.0009020235627346107,0.0
2014-10-07,-0.0067916271927357386,-0.01204128366878221,0.0
2014-10-08,0.00707368751657822,0.014320827298012873,-0.021915544705961798
2014-10-09,-0.014984789874939008,-0.004205343880185564,-0.0033153834154535655
2014-10-10,-0.020442225014715154,-0.0030168579772947846,-0.0008367842013109472
2014-10-13,0.01407437830860414,0.0006051490811653792,-0.014583349227905273
2014-10-14,0.0,0.008769435375916679,-0.007611006684107857
2014-10-15,-0.010289151413528375,0.0002996830315511456,-0.012782243111947866
2014-10-16,-0.01136373761558307,-0.005394193584605689,0.0017263274944756546
2014-10-17,0.003178914849392811,0.007532295957624502,0.017234017305347793
2014-10-20,0.0014626515513511684,-0.002691332185161044,0.0
2014-10-21,0.016553259985732982,0.005097417037413399,0.0
2014-10-22,-0.007423521123970711,-0.007159889377402973,0.0
2014-10-23,0.0026538804182245634,-0.001201773923856675,0.013934712290078588
2014-10-24,0.009624652461003302,0.0015043050936629498,-0.016249632497352784
2014-10-27,-0.012154525357580215,-0.003604717498970622,0.0
2014-10-28,0.01544023546496609,0.008139635722781868,0.0
2014-10-29,-0.005701937112838507,-0.005681710121536843,0.0
2014-10-30,0.012425371212510417,-0.0069173546820513465,0.0
2014-10-31,0.006372341820131799,0.0027256452172470524,0.0
2014-11-03,-0.0023452191428776636,0.003926421647132861,0.01401273606780995
2014-11-04,-0.005171573280356334,-0.008122735156645189,0.0
2014-11-05,-0.005434890540077841,-0.012739046282180255,-0.030150726074455125
2014-11-06,-0.007602414843215444,0.004301195698559024,0.004749594606057617
2014-11-07,0.008857877508998913,0.020495746244971302,-0.004941975455776015
2014-11-10,0.00023725420816367304,-0.01438861431017191,0.005428632831815827
2014-11-11,-0.007117447571614588,0.010036423025049368,0.0
2014-11-12,0.0023896162936354326,-0.004516671878919909,-0.012276302922415883
2014-11-13,0.0035755634585568075,-0.009377054015031416,-0.016303567947776876
2014-11-14,-0.0009498555851734647,0.007023045355295743,-0.019133522409869985
2014-11-17,-0.0009508847388388642,0.0006064335205724358,-0.0001442512316588429
2014-11-18,0.0007136057292380649,0.008788037373531399,0.0
2014-11-19,0.006420835088753796,-0.012616671115010858,-0.006040424544990652
2014-11-20,-0.0004726155203202964,0.005780479719180942,-0.0018140140391244008
2014-11-21,0.02198619829114845,0.029643174677583595,0.011903640505429136
2014-11-24,-0.009021694186872486,-0.0008814801612242462,-0.011763610712462236
2014-11-25,-0.009570581093849118,0.0038225957534572252,-0.008178114643523804
2014-11-26,-0.003299481633214696,0.0017573286982548453,-0.010535938755847796
2014-11-28,-0.014897132592084694,-0.02397666524590336,-0.06990741676917933
2014-12-01,-0.013682104566329456,0.0014979163099251291,-0.026884026558191776
2014-12-02,-0.001703863415283835,-0.006469614217502029,-0.019432323314709787
2014-12-03,0.0017067715208363143,0.008742625647903512,0.007824706204136556
2014-12-04,0.000486569243558721,-0.006574997615308442,0.0
2014-12-05,0.001702712311979715,-0.0054151989659690924,-0.013457568995277391
2014-12-08,-0.009227638672591576,-0.004839468144026471,-0.03147955919630774
2014-12-09,-0.013725650102265119,0.010638201629304511,-0.014739900040874665
2014-12-10,-0.013668011138972203,-0.010526221561933946,-0.047828486178987606
2014-12-11,-0.008818287840559491,-0.010942321029569824,-0.023559356008291066
2014-12-12,-0.010675995894661616,-0.01628766780948898,-0.01833231630630827
2014-12-15,-0.013874890087268055,-0.02186813647535657,-0.03915666007635599
2014-12-16,-0.010421764852208248,-0.030022320206564368,0.014307207619445261
2014-12-17,0.03182765014017175,0.026671101393447527,0.054505427706272425
2014-12-18,0.012777768005618029,0.025016057569968053,0.033411472020391075
2014-12-19,-0.007317724387914559,-0.004067671066027678,0.0
2014-12-22,0.0,-0.00596950600102375,0.04878052474701122
2014-12-23,0.001779342667401762,0.0009485233927386538,0.004867504256461652
2014-12-24,0.0048209892855410885,-0.002841950607891941,0.012917102911930156
2014-12-26,0.0015151661007104522,0.01703003517794177,-0.0228054848942445
2014-12-29,0.009833646621371983,-0.003123947100335034,-0.012571566538160495
2014-12-30,-0.004494292751221929,0.0012532456855405272,-0.00383263696766889
2014-12-31,0.0005016350447355489,0.0003133544712201619,0.0027695039312047864
2015-01-02,-0.0120331384319603,-0.0009390230845039982,-0.004415687403483082
2015-01-05,-0.018015735354355855,-0.015032601396959833,-0.061184915554407415
2015-01-06,-0.0028424384897624,0.008584886274826786,-0.015629571857321056
2015-01-07,0.00492349954205995,-0.0025221733910290034,0.025164773088945935
2015-01-08,0.006704756173184112,0.011377976494673092,0.0031851940702083414
2015-01-09,-0.00512313437744405,-0.004374810770563009,0.0039325975668123014
2015-01-12,-0.0007721684034605047,-0.0031387381102295775,-0.01750229203928788
2015-01-13,-0.00798760410825372,-0.02487415440650964,-0.00581203698884436
2015-01-14,-0.014545727086949012,-0.034549704015450544,-0.009030443240969577
2015-01-15,-0.011069937421232301,0.0060204522642755,0.019784167725923618
2015-01-16,0.0034648865554456343,0.006648948347554251,0.004703111265702331
2015-01-20,0.004249566960843776,0.002972316806408637,-0.007899369670947176
2015-01-21,0.020100551769556052,-0.0023050671971870385,0.009625501571945527
2015-01-22,0.026704428188921936,0.011221108726310991,0.008896956356010621
2015-01-23,-0.01085852326222847,-0.012402130075543583,0.005182271868051869
2015-01-26,-0.0007658657966849169,0.015201388750911038,0.005034477302991558
2015-01-27,0.0022996289345804666,-0.0029295731612162257,0.006528258876615123
