Date,Close,High,Low,Open,Volume
2013-09-05,34.81443786621094,34.963280151305725,33.489051810843506,33.87887092080848,519000
2013-09-06,35.92010498046875,35.98389375137934,35.06958893623294,35.0837645190704,1052000
2013-09-09,36.82732009887695,36.983248804029664,35.99806879321777,36.20361068569799,1099600
2013-09-10,36.6713981628418,37.507736000671876,36.48003183177107,36.96907731980765,916400
2013-09-11,36.50837707519531,36.84149651511691,36.32409990434004,36.64304376131646,1823000
2013-09-12,35.7641716003418,36.79187824020082,35.742909580721495,36.713913896638914,263600
2013-09-13,35.3956184387207,35.84213982510831,35.28221648227324,35.65077351665648,198200
2013-09-16,35.96971893310547,36.05476972822208,35.657864215200554,35.78544175973348,166900
2013-09-17,35.927181243896484,36.0334967332063,35.71455296899206,35.89174364869828,223000
2013-09-18,37.83375930786133,38.131438388334615,35.7499949296862,36.17525423513944,377700
2013-09-19,38.010955810546875,38.62757878829199,37.67783637599085,37.94716704017904,465500
2013-09-20,37.146263122558594,37.918814784255616,37.139176683261944,37.918814784255616,188200
2013-09-23,37.84794235229492,38.07474627844443,36.52255369819591,36.61469363810542,306600
2013-09-24,37.11082077026367,37.91880993249239,37.02576999100684,37.91880993249239,227900
2013-09-25,36.63595962524414,37.373073816843075,36.50129562443363,36.85567713535047,302800
2013-09-26,36.8840217590332,37.15334971285457,36.73518219975573,36.869846176666414,176500
2013-09-27,36.33827590942383,36.86275896590817,36.22487394826105,36.45167787058661,196100
2013-09-30,35.558631896972656,36.13981993790323,35.395616761287116,35.77126292098628,385000
2013-10-01,36.14691162109375,36.16108720499894,35.63660141537149,35.77126811061274,236400
2013-10-02,36.4233283996582,36.437503983427845,35.69330340967671,35.96263409386757,238800
2013-10-03,36.359527587890625,36.65720934107453,36.06893497610279,36.210688063156304,138500
2013-10-04,36.67848205566406,36.76353285121642,36.324100586527216,36.324100586527216,148900
2013-10-07,36.203609466552734,36.501288580493544,36.161082720111544,36.28866025571928,86800
2013-10-08,35.79961013793945,36.487110963289766,35.74291051622944,36.203607447308336,158500
2013-10-09,35.586971282958984,36.18233200498439,35.45939379225962,35.820864250479445,442300
2013-10-10,36.834415435791016,36.84859102079908,35.86340814061177,35.86340814061177,343200
2013-10-11,36.331172943115234,36.671381400880726,36.20359815109692,36.4516640018478,705500
2013-10-14,36.692649841308594,36.70682542150754,36.07602697308969,36.217777367648175,247200
2013-10-15,36.430419921875,36.6855723352385,36.34536641370417,36.366631142605044,162000
2013-10-16,36.643043518066406,36.88402301910266,36.501290393271674,36.52255241569029,169300
2013-10-17,36.628868103027344,36.90528521059967,36.352450995455015,36.77062122847151,195500
2013-10-18,36.51546859741211,37.117916041391894,36.40915307025512,36.855674499111814,179800
2013-10-21,36.49420166015625,36.529639263198796,36.29574621642954,36.29574621642954,64600
2013-10-22,37.1179084777832,37.32345034642096,36.607601081078336,36.777702645408084,726600
2013-10-23,36.61469650268555,37.06830439047294,36.60052091822765,36.813149277663456,1004300
2013-10-24,36.664306640625,36.92654817194863,36.451678298910814,36.84149737600617,425900
2013-10-25,36.593421936035156,36.593421936035156,36.28156459227833,36.28156459227833,245400
2013-10-28,36.30284118652344,36.4233295969518,36.210701240850064,36.324103211018745,67300
2013-10-29,35.983890533447266,36.366623124684146,35.813786258325635,36.14690566592615,98600
2013-10-30,36.1965217590332,36.33827488240937,35.92010465549345,36.033506613451195,137200
2013-10-31,35.459407806396484,36.18234630483835,35.44523222363692,35.92719122259817,173100
2013-11-01,35.45232009887695,35.77126394026974,35.16172742198926,35.45232009887695,97000
2013-11-04,36.175262451171875,36.21778649877428,35.466499484826265,35.466499484826265,610700
2013-11-05,35.5373649597168,36.21777657202611,35.50901379994173,36.14690137630384,343300
2013-11-06,35.544464111328125,35.97680725293243,35.5090237997711,35.78544362984858,128100
2013-11-07,35.11211395263672,35.700385740933555,35.06958720622222,35.50193299843089,177100
2013-11-08,34.431705474853516,35.02706375842848,34.21198798659412,34.892399771007874,419000
2013-11-11,33.95682144165039,34.58053338557904,33.87885711069491,34.226152029392445,190300
2013-11-12,33.978092193603516,34.297036036914974,33.900130546319275,33.96391661126569,214600
2013-11-13,33.94264221191406,34.020606534483306,33.311843898348236,33.59535003428822,332200
2013-11-14,34.44587707519531,34.45296621852661,33.67332537875895,33.95683163025919,370700
2013-11-15,34.71520233154297,34.83569341594624,34.162368201393626,34.54510077013497,275600
2013-11-18,35.083763122558594,35.275129427673,34.83569719206725,34.87113479589232,426100
2013-11-19,34.424617767333984,35.225520692822194,34.396266599205006,35.225520692822194,131900
2013-11-20,34.02062225341797,34.41753048637899,33.91430672738959,34.22616416175758,209600
2013-11-21,33.51739501953125,33.98517838113568,33.496130296015835,33.680410146665984,140500
2013-11-22,33.67332458496094,33.86469089465503,33.425258648533,33.425258648533,229400
2013-11-25,33.31894302368164,33.97100630317808,33.29059456226382,33.8292531812253,148900
2013-11-26,33.24806594848633,33.38272991973958,32.95747328146505,33.198452764144825,287800
2013-11-27,33.283512115478516,33.48905404847752,33.106321353317256,33.255160944640764,110800
2013-11-29,33.65914535522461,33.722934113086914,33.22679963012625,33.22679963012625,186000
2013-12-02,32.801544189453125,33.93556638401246,32.73775542411094,33.93556638401246,807200
2013-12-03,32.6526985168457,32.84406477699695,32.56055860557691,32.801538040169376,364600
2013-12-04,32.6668815612793,32.76610793283833,32.425902071614836,32.65270597909717,197200
2013-12-05,32.95039367675781,33.08505767594205,32.69523855938445,32.95039367675781,191500
2013-12-06,33.13467025756836,33.41817653911963,33.000006260875466,33.18428345128239,239400
2013-12-09,32.8936882019043,33.31185844801742,32.844075012002406,33.02835218824999,113800
2013-12-10,32.773197174072266,32.92912317111158,32.60309289109246,32.879509985183276,77000
2013-12-11,32.36919403076172,32.77319129237016,32.355021154796496,32.624349057581625,86100
2013-12-12,32.31249237060547,32.397543139590546,32.064426501184336,32.064426501184336,213300
2013-12-13,32.48970031738281,32.59601586290492,32.312509543990394,32.39047391687772,60800
2013-12-16,33.08505630493164,33.17719624987969,32.39046890515176,32.51804645855176,407500
2013-12-17,32.85115432739258,33.29058920510343,32.81571672853602,33.134660525676,77700
2013-12-18,33.124900817871094,33.25254998021322,32.34482500821039,32.798687494211805,301400
2013-12-19,32.69940185546875,33.04688909996304,32.4866541764593,32.81995788165515,168900
2013-12-20,32.40864562988281,32.940516172916226,32.40864562988281,32.940516172916226,347500
2013-12-23,32.975975036621094,33.06107356957278,32.62139465988324,32.940517539994026,119700
2013-12-24,32.73485565185547,32.95469642828752,32.59302298013264,32.64975713091505,57800
2013-12-26,32.74195098876953,32.86960014198074,32.65685245503993,32.65685245503993,375600
2013-12-27,33.27765655517578,33.27765655517578,32.87321618281356,32.887404698774546,168900
2013-12-30,33.348609924316406,33.455042740797005,33.227988591890764,33.28475077576785,144700
2013-12-31,33.71047592163086,33.8523854383972,33.206699708474325,33.206699708474325,91000
2014-01-02,32.68872833251953,33.518897146175895,32.575201274131324,33.34860520524429,252400
2014-01-03,32.752593994140625,33.11446071896919,32.646161171526806,32.88031229859756,124800
2014-01-06,32.561012268066406,33.064788454758734,32.561012268066406,32.688730555776964,61000
2014-01-07,32.553924560546875,32.851932154032205,32.553924560546875,32.851932154032205,48500
2014-01-08,32.426204681396484,32.67454433064285,32.36943978631207,32.45458712893869,98000
2014-01-09,32.26300811767578,32.52553897807731,32.00047455057521,32.426203123152355,303900
2014-01-10,32.30557632446289,32.546821683001134,31.93661267571624,32.071427930213346,247400
2014-01-13,32.12109375,32.58939321453147,32.02175791005372,32.291382987994005,236400
2014-01-14,32.07852554321289,32.23462629350658,31.95080723964516,32.07143128488095,279000
2014-01-15,32.553924560546875,32.58230430276026,32.03595704803715,32.03595704803715,704700
2014-01-16,32.28428649902344,32.39071929543586,32.1352827494048,32.19914188591257,133100
2014-01-17,32.319766998291016,32.43329406469575,32.07142738637402,32.128189566227,140800
2014-01-21,31.64569854736328,32.29138423872177,31.56765088916725,32.29138423872177,461100
2014-01-22,32.10689926147461,32.12818473738294,31.574740710179448,31.681173503117826,100900
2014-01-23,31.34060287475586,31.922432293211383,31.219981518106213,31.922432293211383,175000
2014-01-24,30.127283096313477,31.035502628691642,30.049232705350548,30.971643463967396,835000
2014-01-27,29.815073013305664,30.51752085408982,29.800881792410205,30.297563696956768,347200
2014-01-28,29.72283935546875,30.070517593358094,29.72283935546875,29.815080962533163,330700
2014-01-29,28.772043228149414,29.453205636956238,28.672707381869103,29.446111379378564,650200
2014-01-30,28.977811813354492,29.44611130658892,28.913952668518036,29.375157904192324,428300
2014-01-31,28.82880973815918,28.949431070660346,28.381795698039348,28.67980325365326,659500
2014-02-03,28.21150779724121,28.86429059982381,28.11217193105892,28.828813891430045,277300
2014-02-04,28.736568450927734,28.90686041788079,28.388890258968956,28.488228818599314,228400
2014-02-05,28.644325256347656,28.984906464534316,28.46693904124843,28.984906464534316,127600
2014-02-06,29.3538761138916,29.403544047730893,28.89976774353273,28.89976774353273,229200
2014-02-07,29.47449493408203,29.85764981849035,29.410635786680647,29.410635786680647,217900
2014-02-10,29.360965728759766,29.715738142617717,29.21905622187684,29.715738142617717,219500
2014-02-11,30.084707260131836,30.18404312104212,29.48159242264924,29.609310731447945,151100
2014-02-12,30.560096740722656,30.6736238094494,30.11308272343039,30.41818722813953,262900
2014-02-13,30.886497497558594,30.921976918102995,30.127284453144387,30.127284453144387,152400
2014-02-14,31.447025299072266,31.475407740661524,30.858104522937428,31.219971179755387,174400
2014-02-18,31.156110763549805,31.503788892032798,31.042583708540796,31.439929754421577,174300
2014-02-19,30.489145278930664,30.92906235991759,30.16984953196475,30.723293688906338,147600
2014-02-20,30.652341842651367,30.801345629924953,30.262092668349496,30.567197208023483,181400
2014-02-21,30.680715560913086,30.921960879305637,30.396896583969486,30.396896583969486,107200
2014-02-24,30.836820602416992,30.914870974230727,30.652340119974614,30.808438156903094,84600
2014-02-25,30.489145278930664,30.78715283829952,30.4536658685019,30.78715283829952,154900
2014-02-26,30.702003479003906,30.851007235737406,30.39689900186469,30.45366117774949,58700
2014-02-27,31.01420783996582,31.028399063186352,30.574290746925623,30.70910330747207,81300
2014-02-28,31.070966720581055,31.22706473240362,30.96453392037147,31.17030255720411,156500
2014-03-03,30.474952697753906,30.865201834784976,30.403996586758062,30.460761475554737,117900
2014-03-04,31.01420783996582,31.418648228304225,30.81553612827652,30.81553612827652,140700
2014-03-05,31.1064510345459,31.26964604991179,30.829728934286372,31.191595671541318,392600
2014-03-06,31.574752807617188,31.752139059345375,31.298030687993123,31.411557780831185,214600
2014-03-07,30.772968292236328,31.624422899984697,30.680729383865778,31.496704573487463,179000
2014-03-10,30.084707260131836,30.60267475394916,29.88603283161207,30.538815599549807,647500
2014-03-11,29.666074752807617,30.297569312865928,29.517068259135005,29.90732013935003,833300
2014-03-12,29.637693405151367,29.86474757659032,29.190679320950018,29.240347251783586,120100
2014-03-13,29.602209091186523,29.985361215340202,29.39644045535494,29.907313563157892,329200
2014-03-14,29.680267333984375,29.893130283211836,29.453210453882598,29.54545205767089,95800
2014-03-17,29.921504974365234,29.97826986148406,29.58092377174868,29.658974138187666,120500
2014-03-18,30.467849731445312,30.5813767799761,29.921499964547667,29.97826484216223,225500
2014-03-19,30.13437843322754,30.503342175382162,29.907324239086154,30.503342175382162,250800
2014-03-20,30.439470291137695,30.482041243058372,29.786687725804153,29.786687725804153,86800
2014-03-21,30.595571517944336,31.07806220636236,30.595571517944336,30.780054684709338,455000
2014-03-24,30.822628021240234,30.82262802124023,30.389807926374008,30.659433026776142,145000
2014-03-25,31.39026641845703,31.432837378612117,31.03549398143726,31.03549398143726,229600
2014-03-26,31.68118667602539,31.86566719290001,31.432844291475554,31.695375194731565,240400
2014-03-27,32.10689926147461,32.19204387180629,31.269636257567686,31.61731436869447,210800
2014-03-28,32.426204681396484,32.610685177022475,32.227530255300216,32.277200891848665,565500
2014-03-31,32.319766998291016,32.624871496759766,32.234622375162154,32.29138455501514,192700
2014-04-01,32.58230209350586,32.67454369286798,32.227529626250615,32.227529626250615,151100
2014-04-02,32.610679626464844,32.6603475478603,32.11399770581155,32.35524305546036,90000
2014-04-03,32.11400604248047,32.67454725139916,31.894048821114477,32.56811712365093,276000
2014-04-04,32.07852554321289,32.745499507777495,32.03595457982305,32.163672883390774,335200
2014-04-07,32.33395767211914,32.39072255770917,31.97209099992824,32.149477207348994,112900
2014-04-08,33.10736846923828,33.227992522632235,32.36234678583785,32.56811547846919,262200
2014-04-09,33.26346206665039,33.30603302375159,32.70292100676259,33.029310975799014,360700
2014-04-10,33.2492790222168,33.49761868870907,33.1286549651353,33.34861488881371,345600
2014-04-11,33.06478500366211,33.114452920732326,32.58229434638133,32.773871757951504,151600
2014-04-14,33.235084533691406,33.38408831895423,33.0435070783396,33.34861161389628,97000
2014-04-15,32.710018157958984,33.11445852639409,32.390725124656804,33.11445852639409,292500
2014-04-16,33.235084533691406,33.32022916717029,32.85902658801884,33.008030373281656,161800
2014-04-17,33.149940490722656,33.227990867259926,32.859027173346846,33.015125219722236,48500
2014-04-21,32.88740921020508,33.320232087261004,32.809361534917365,33.320232087261004,283700
2014-04-22,32.58230209350586,32.78807077412169,32.419107083372346,32.75968832713348,142500
2014-04-23,32.319766998291016,32.589394796014304,32.11399834458906,32.589394796014304,327800
2014-04-24,32.58230209350586,32.8874066318813,32.390727343083256,32.42620404846895,64700
2014-04-25,32.23462677001953,32.63906716839634,32.14238517014613,32.63906716839634,456500
2014-04-28,32.20623779296875,32.291382410442885,32.00046915293254,32.17785535157784,180900
2014-04-29,32.41910171508789,32.610679140486276,31.95080224412472,32.25590673197786,192600
2014-04-30,32.66034698486328,32.7667797898467,31.979184611725653,32.092711673915254,129000
2014-05-01,32.937068939208984,33.07188418604375,32.63906141679276,32.63906141679276,133000
2014-05-02,32.993839263916016,33.1925109782862,32.702925950717194,32.9370743702679,109600
2014-05-05,32.67454528808594,33.02931777266168,32.50425601124116,33.02931777266168,230700
2014-05-06,32.41910171508789,32.63906158277463,32.30557465263314,32.63906158277463,219900
2014-05-07,32.73839569091797,32.752586911310864,32.27719320829224,32.42619696236985,123200
2014-05-08,33.10027313232422,33.45504560874056,32.75968917306925,33.00093456530033,127600
2014-05-09,33.02931213378906,33.242175046854,32.92288203060599,33.242175046854,56800
2014-05-12,33.49052047729492,33.49052047729492,33.2208926521382,33.334419730093806,91100
2014-05-13,33.94462203979492,33.94462203979492,33.44794015748388,33.497608075045136,205500
2014-05-14,33.738861083984375,33.951724022930506,33.62533400276649,33.91624731755601,221000
2014-05-15,33.47633743286133,33.64662673804884,33.23509199492928,33.526005372432664,73500
2014-05-16,33.63243103027344,33.84529396961459,33.46213905478105,33.66081077060623,176600
2014-05-19,33.540191650390625,33.93753781503568,33.540191650390625,33.710480930453286,208900
2014-05-20,32.85192108154297,33.710469571539846,32.745490994040786,33.398270858822364,135900
2014-05-21,33.13574981689453,33.24927690100534,32.92288687252417,32.92288687252417,142600
2014-05-22,33.30604553222656,33.483431804630904,33.071897060136685,33.071897060136685,106100
2014-05-23,33.35569763183594,33.497607123708626,33.19959962680456,33.19959962680456,138800
2014-05-27,33.06478500366211,33.575658101182576,33.00092586647205,33.34860399266203,119300
2014-05-28,33.46923065185547,33.50471006117375,33.008028104405746,33.06479028725696,130800
2014-05-29,33.667903900146484,33.79562219054088,33.49051768645414,33.49051768645414,99300
2014-05-30,33.25636291503906,33.6962826252703,33.18540952007197,33.490513990487806,245500
2014-06-02,33.15703582763672,33.51890527486153,33.01512629356226,33.51890527486153,176900
2014-06-03,33.398277282714844,33.6537138725687,33.11445824805524,33.39118302486286,171500
2014-06-04,33.32023239135742,33.3486148408298,33.043510275750094,33.18541981641265,133700
2014-06-05,33.39118957519531,33.58276705516736,33.298947964831115,33.41956931886938,164600
2014-06-06,33.55437469482422,33.76723759635962,33.455038854554275,33.696284198080704,406400
2014-06-09,33.348609924316406,33.795623964156356,33.30603625638438,33.73885907358032,138600
2014-06-10,33.32732009887695,33.34860557671854,33.050598060141915,33.31312887808303,151900
2014-06-11,32.965450286865234,33.206695623682485,32.830637751205046,33.19960136673134,193700
2014-06-12,32.788063049316406,33.16412361656321,32.68872721496013,33.08607325908371,192600
2014-06-13,32.504249572753906,32.802257101552144,32.38362554440792,32.710015515958,95000
2014-06-16,32.34105682373047,32.46167815372007,32.26300645411418,32.41910448664785,85000
2014-06-17,31.97918128967285,32.24171208620816,31.85146301963981,32.24171208620816,186000
2014-06-18,32.553924560546875,32.58230430276026,31.901141769051524,31.97919215021177,444600
2014-06-19,32.75968551635742,32.75968551635742,32.36234211941099,32.46877222643641,322200
2014-06-20,32.63905715942383,32.68163081708664,32.348143932140374,32.603580464720636,142900
2014-06-23,32.76678466796875,32.851929300612106,32.525539286563344,32.65325758887791,74700
2014-06-24,32.95125961303711,33.220887395530085,32.72420549305311,32.72420549305311,219000
2014-06-25,33.00666427612305,33.10018597622098,32.927528418853726,33.10018597622098,87100
2014-06-26,32.99226760864258,33.136150700771054,32.740471511332316,33.136150700771054,133500
2014-06-27,32.77644348144531,32.92751948925703,32.711696228905765,32.91313090598806,159600
2014-06-30,32.63975524902344,32.77644542601744,32.5390379045069,32.71889108952695,131600
2014-07-01,32.76205825805664,32.94191145085097,32.639756659898694,32.71169958362159,135600
2014-07-02,32.905948638916016,32.93472307042724,32.51746499791791,32.76925842578194,248800
2014-07-03,33.15054702758789,33.18651712293633,32.63976179400758,32.798033506751544,65200
2014-07-07,32.91313171386719,33.09298489263149,32.74766711872503,33.085791972991274,140200
2014-07-08,32.99946594238281,33.07860179325405,32.73328396209586,33.07860179325405,224800
2014-07-09,33.582191467285156,33.6541316532838,32.848390043861855,32.98507749499615,528400
2014-07-10,33.51743698120117,33.58218423238777,33.02104321833167,33.15053772070486,218800
2014-07-11,33.57499313354492,33.63974039353447,33.27284108315501,33.37355843328498,597800
2014-07-14,33.539024353027344,33.776431897039906,33.45988850502316,33.63254878651794,378000
2014-07-15,33.3951416015625,33.668519240059325,33.26564981947674,33.59657905619589,83100
2014-07-16,33.4095344543457,33.62536052218601,33.17932254336901,33.416730120256354,157100
2014-07-17,32.65414047241211,33.157729887507664,32.56061605741142,32.93471097307265,198500
2014-07-18,32.517452239990234,32.805215652598825,32.44550932858199,32.66852823743535,153900
2014-07-21,32.71170425415039,32.790840109373505,32.337609230404425,32.402356498828574,322800
2014-07-22,32.68291473388672,33.08578677903713,32.57500174583211,32.970680872471476,296700
2014-07-23,32.510257720947266,32.78363530523779,32.49586913815918,32.596589217675785,302800
2014-07-24,32.7332878112793,32.754869320657576,32.53904599384731,32.69731771420133,179900
2014-07-25,32.57501220703125,32.733283908514665,32.467101928663425,32.48868343546856,53900
2014-07-28,32.55344009399414,32.65415748060444,32.37358683380633,32.5822172742665,68600
2014-07-29,32.28724670410156,32.58939875787329,32.23688802847295,32.58939875787329,104700
2014-07-30,31.69013023376465,32.244078365642466,31.668548730036218,32.20810827798116,394900
2014-07-31,31.294452667236328,31.6541590197333,30.86999906151624,31.510275929866175,299500
2014-08-01,31.553438186645508,31.7332913429813,31.25847912002847,31.280060620599524,124900
2014-08-04,32.021060943603516,32.042645192693186,31.58941438259689,31.754878989127494,177600
2014-08-05,31.539058685302734,31.934735194293356,31.380786983969617,31.65416462872441,231900
2014-08-06,31.46711540222168,31.64696859263498,31.380783894897128,31.402368143899213,180800
2014-08-07,31.402372360229492,31.697331522337176,31.36639952184332,31.697331522337176,178400
2014-08-08,31.287260055541992,31.582219157718033,31.229705721292174,31.582219157718033,376600
2014-08-11,31.69013023376465,31.718907401630403,31.373589620266653,31.510277051116333,414000
2014-08-12,31.668550491333008,31.89876235837911,31.510278803610593,31.661354826795485,243000
2014-08-13,31.841211318969727,31.898765663866243,31.59661084184395,31.869988491417985,197300
2014-08-14,31.668550491333008,31.949121032774073,31.567833142543083,31.87718085345039,359100
2014-08-15,31.675743103027344,32.05703373388674,31.49588991212786,31.920343552424317,139600
2014-08-18,31.661357879638672,31.94912411336418,31.610999200388036,31.769270903371286,129500
2014-08-19,31.459924697875977,31.73330235882178,31.3304301608144,31.668555090290994,139500
2014-08-20,31.44553565979004,31.53186717948706,31.22971234923206,31.380788392188418,213200
2014-08-21,31.495891571044922,31.668551850913033,31.467117144685275,31.495891571044922,179300
2014-08-22,31.2081298828125,31.531866210875926,31.12179836576745,31.531866210875926,396700
2014-08-25,31.157764434814453,31.301644776615937,31.100210102620572,31.287258937909073,269400
2014-08-26,31.150571823120117,31.251289169985657,31.078631645170983,31.22970766546929,146500
2014-08-27,31.157764434814453,31.280063274214037,30.93474551407558,31.258481771812136,100200
2014-08-28,30.80525779724121,30.95633383601911,30.682958930899737,30.9419452498009,343200
2014-08-29,31.193740844726562,31.330428294887692,30.790868670712786,30.812452921832456,1312200
2014-09-02,31.654159545898438,31.783654054497177,31.071434257204103,31.251287436442162,549800
2014-09-03,32.01387023925781,32.114587594174225,31.740492601383195,31.869987127516325,254100
2014-09-04,31.80523681640625,32.21530186174869,31.754878143774146,32.09300301231125,218300
2014-09-05,32.03544998168945,32.186528750088065,31.884373957632786,31.977898386766793,144900
2014-09-08,31.884366989135742,32.143355970539154,31.81242682511984,32.13616030753276,187700
2014-09-09,31.718902587890625,31.790842752295422,31.553438014286506,31.589408096488906,128900
2014-09-10,31.77646827697754,31.87718839393453,31.524674845441492,31.539063433578207,119200
2014-09-11,31.40955924987793,31.740488442482814,31.387977746464227,31.646966764795607,208500
2014-09-12,31.049861907958984,31.45992705796922,30.949144536987003,31.45992705796922,382600
2014-09-15,30.790864944458008,31.215318573882673,30.6397889266141,30.934748042360606,456200
2014-09-16,31.100223541259766,31.33043548082837,30.675769763115877,30.79087573290018,369700
2014-09-17,30.999494552612305,31.23689932574342,30.97791304896632,31.121793399061897,148000
2014-09-18,30.985116958618164,31.15777728205095,30.977924036298887,31.11461151510707,139700
2014-09-19,30.74770164489746,31.36639429463754,30.654177220495317,31.157766686213723,167800
2014-09-22,30.718929290771484,31.057051464635027,30.6469863590563,30.91317108988913,79600
2014-09-23,30.510297775268555,30.70453956719186,30.380803247319683,30.60382221086321,207800
2014-09-24,30.87000274658203,30.913168501997525,30.4095789995181,30.56785069169958,511300
